Year,Type,OdName,AreaName,RegName,DevName,Count
1980,Immigrants,Romania,Europe,Eastern Europe,Developed regions,0
1980,Immigrants,Russian Federation,Europe,Eastern Europe,Developed regions,0
1980,Immigrants,Rwanda,Africa,Eastern Africa,Developing regions,0
1980,Immigrants,Saint Helena,Africa,Western Africa,Developing regions,1
1980,Immigrants,Saint Kitts and Nevis,Latin America and the Caribbean,Caribbean,Developing regions,0
1980,Immigrants,Saint Lucia,Latin America and the Caribbean,Caribbean,Developing regions,3
1980,Immigrants,Saint Pierre and Miquelon,Northern America,Northern America,Developed regions,0
1980,Immigrants,Saint Vincent and the Grenadines,Latin America and the Caribbean,Caribbean,Developing regions,0
1980,Immigrants,Samoa,Oceania,Polynesia,Developing regions,1210
1980,Immigrants,San Marino,Europe,Southern Europe,Developed regions,0
1980,Immigrants,Sao Tome and Principe,Africa,Middle Africa,Developing regions,0
1980,Immigrants,Saudi Arabia,Asia,Western Asia,Developing regions,65
1980,Immigrants,Senegal,Africa,Western Africa,Developing regions,0
1980,Immigrants,Serbia,Europe,Southern Europe,Developed regions,0
1980,Immigrants,Seychelles,Africa,Eastern Africa,Developing regions,3
1980,Immigrants,Sierra Leone,Africa,Western Africa,Developing regions,0
1980,Immigrants,Singapore,Asia,South-Eastern Asia,Developing regions,1111
1980,Immigrants,Slovakia,Europe,Eastern Europe,Developed regions,0
1980,Immigrants,Slovenia,Europe,Southern Europe,Developed regions,0
1980,Immigrants,Solomon Islands,Oceania,Melanesia,Developing regions,82
1980,Immigrants,Somalia,Africa,Eastern Africa,Developing regions,0
1980,Immigrants,South Africa,Africa,Southern Africa,Developing regions,285
1980,Immigrants,Spain,Europe,Southern Europe,Developed regions,51
1980,Immigrants,Sri Lanka,Asia,Southern Asia,Developing regions,23
1980,Immigrants,State of Palestine,Asia,Western Asia,Developing regions,0
1980,Immigrants,Sudan,Africa,Northern Africa,Developing regions,11
1980,Immigrants,Suriname,Latin America and the Caribbean,South America,Developing regions,1
1980,Immigrants,Swaziland,Africa,Southern Africa,Developing regions,7
1980,Immigrants,Sweden,Europe,Northern Europe,Developed regions,77
1980,Immigrants,Switzerland,Europe,Western Europe,Developed regions,211
1980,Immigrants,Syrian Arab Republic,Asia,Western Asia,Developing regions,11
1980,Immigrants,Tajikistan,Asia,Central Asia,Developing regions,0
1980,Immigrants,Thailand,Asia,South-Eastern Asia,Developing regions,125
1980,Immigrants,The former Yugoslav Republic of Macedonia,Europe,Southern Europe,Developed regions,0
1980,Immigrants,Timor-Leste,Asia,South-Eastern Asia,Developing regions,0
1980,Immigrants,Togo,Africa,Western Africa,Developing regions,0
1980,Immigrants,Tokelau,Oceania,Polynesia,Developing regions,29
1980,Immigrants,Tonga,Oceania,Polynesia,Developing regions,244
1980,Immigrants,Trinidad and Tobago,Latin America and the Caribbean,Caribbean,Developing regions,5
1980,Immigrants,Tunisia,Africa,Northern Africa,Developing regions,1
1980,Immigrants,Turkey,Asia,Western Asia,Developing regions,12
1980,Immigrants,Turkmenistan,Asia,Central Asia,Developing regions,0
1980,Immigrants,Turks and Caicos Islands,Latin America and the Caribbean,Caribbean,Developing regions,0
1980,Immigrants,Tuvalu,Oceania,Polynesia,Developing regions,6
1980,Immigrants,Uganda,Africa,Eastern Africa,Developing regions,0
1980,Immigrants,Ukraine,Europe,Eastern Europe,Developed regions,0
1980,Immigrants,United Arab Emirates,Asia,Western Asia,Developing regions,30
1980,Immigrants,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Developed regions,11079
1980,Immigrants,United Republic of Tanzania,Africa,Eastern Africa,Developing regions,30
1980,Immigrants,United States of America,Northern America,Northern America,Developed regions,2073
1980,Immigrants,United States Virgin Islands,Latin America and the Caribbean,Caribbean,Developing regions,1
1980,Immigrants,Uruguay,Latin America and the Caribbean,South America,Developing regions,2
1980,Immigrants,Uzbekistan,Asia,Central Asia,Developing regions,0
1980,Immigrants,Vanuatu,Oceania,Melanesia,Developing regions,40
1980,Immigrants,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,South America,Developing regions,10
1980,Immigrants,Viet Nam,Asia,South-Eastern Asia,Developing regions,1240
1980,Immigrants,Wallis and Futuna Islands,Oceania,Polynesia,Developing regions,0
1980,Immigrants,Western Sahara,Africa,Northern Africa,Developing regions,0
1980,Immigrants,Yemen,Asia,Western Asia,Developing regions,0
1980,Immigrants,Zambia,Africa,Eastern Africa,Developing regions,27
1980,Immigrants,Zimbabwe,Africa,Eastern Africa,Developing regions,79
1980,Immigrants,Unknown,Unknown,Unknown,Unknown,4601
1981,Emigrants,Afghanistan,Asia,Southern Asia,Developing regions,0
1981,Emigrants,Albania,Europe,Southern Europe,Developed regions,0
1981,Emigrants,Algeria,Africa,Northern Africa,Developing regions,1
1981,Emigrants,American Samoa,Oceania,Polynesia,Developing regions,37
1981,Emigrants,Andorra,Europe,Southern Europe,Developed regions,1
1981,Emigrants,Angola,Africa,Middle Africa,Developing regions,0
1981,Emigrants,Anguilla,Latin America and the Caribbean,Caribbean,Developing regions,0
1981,Emigrants,Antigua and Barbuda,Latin America and the Caribbean,Caribbean,Developing regions,0
1981,Emigrants,Argentina,Latin America and the Caribbean,South America,Developing regions,13
1981,Emigrants,Armenia,Asia,Western Asia,Developing regions,0
1981,Emigrants,Aruba,Latin America and the Caribbean,Caribbean,Developing regions,0
1981,Emigrants,Australia,Oceania,Australia and New Zealand,Developed regions,39097
1981,Emigrants,Austria,Europe,Western Europe,Developed regions,31
1981,Emigrants,Azerbaijan,Asia,Western Asia,Developing regions,0
1981,Emigrants,Bahamas,Latin America and the Caribbean,Caribbean,Developing regions,2
1981,Emigrants,Bahrain,Asia,Western Asia,Developing regions,17
1981,Emigrants,Bangladesh,Asia,Southern Asia,Developing regions,14
1981,Emigrants,Barbados,Latin America and the Caribbean,Caribbean,Developing regions,16
1981,Emigrants,Belarus,Europe,Eastern Europe,Developed regions,0
1981,Emigrants,Belgium,Europe,Western Europe,Developed regions,35
1981,Emigrants,Belize,Latin America and the Caribbean,Central America,Developing regions,2
1981,Emigrants,Benin,Africa,Western Africa,Developing regions,0
1981,Emigrants,Bermuda,Northern America,Northern America,Developed regions,15
1981,Emigrants,Bhutan,Asia,Southern Asia,Developing regions,6
1981,Emigrants,Bolivia (Plurinational State of),Latin America and the Caribbean,South America,Developing regions,13
1981,Emigrants,Bosnia and Herzegovina,Europe,Southern Europe,Developed regions,0
1981,Emigrants,Botswana,Africa,Southern Africa,Developing regions,2
1981,Emigrants,Brazil,Latin America and the Caribbean,South America,Developing regions,26
1981,Emigrants,British Virgin Islands,Latin America and the Caribbean,Caribbean,Developing regions,0
1981,Emigrants,Brunei Darussalam,Asia,South-Eastern Asia,Developing regions,27
1981,Emigrants,Bulgaria,Europe,Eastern Europe,Developed regions,1
1981,Emigrants,Burkina Faso,Africa,Western Africa,Developing regions,0
1981,Emigrants,Burundi,Africa,Eastern Africa,Developing regions,0
1981,Emigrants,Cabo Verde,Africa,Western Africa,Developing regions,0
1981,Emigrants,Cambodia,Asia,South-Eastern Asia,Developing regions,1
1981,Emigrants,Cameroon,Africa,Middle Africa,Developing regions,2
1981,Emigrants,Canada,Northern America,Northern America,Developed regions,1161
1981,Emigrants,Cayman Islands,Latin America and the Caribbean,Caribbean,Developing regions,0
1981,Emigrants,Central African Republic,Africa,Middle Africa,Developing regions,0
1981,Emigrants,Chad,Africa,Middle Africa,Developing regions,4
1981,Emigrants,Chile,Latin America and the Caribbean,South America,Developing regions,32
1981,Emigrants,China,Asia,Eastern Asia,Developing regions,66
1981,Emigrants,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Developing regions,300
1981,Emigrants,"China, Macao Special Administrative Region",Asia,Eastern Asia,Developing regions,6
1981,Emigrants,Colombia,Latin America and the Caribbean,South America,Developing regions,20
1981,Emigrants,Comoros,Africa,Eastern Africa,Developing regions,0
1981,Emigrants,Congo,Africa,Middle Africa,Developing regions,0
1981,Emigrants,Cook Islands,Oceania,Polynesia,Developing regions,480
1981,Emigrants,Costa Rica,Latin America and the Caribbean,Central America,Developing regions,0
1981,Emigrants,Côte d'Ivoire,Africa,Western Africa,Developing regions,0
1981,Emigrants,Croatia,Europe,Southern Europe,Developed regions,0
1981,Emigrants,Cuba,Latin America and the Caribbean,Caribbean,Developing regions,1
1981,Emigrants,Cyprus,Asia,Western Asia,Developing regions,13
1981,Emigrants,Czech Republic,Europe,Eastern Europe,Developed regions,0
1981,Emigrants,Democratic People's Republic of Korea,Asia,Eastern Asia,Developing regions,0
1981,Emigrants,Democratic Republic of the Congo,Africa,Middle Africa,Developing regions,1
1981,Emigrants,Denmark,Europe,Northern Europe,Developed regions,43
1981,Emigrants,Djibouti,Africa,Eastern Africa,Developing regions,0
1981,Emigrants,Dominica,Latin America and the Caribbean,Caribbean,Developing regions,0
1981,Emigrants,Dominican Republic,Latin America and the Caribbean,Caribbean,Developing regions,1
1981,Emigrants,Ecuador,Latin America and the Caribbean,South America,Developing regions,7
1981,Emigrants,Egypt,Africa,Northern Africa,Developing regions,3
1981,Emigrants,El Salvador,Latin America and the Caribbean,Central America,Developing regions,4
1981,Emigrants,Equatorial Guinea,Africa,Middle Africa,Developing regions,0
1981,Emigrants,Eritrea,Africa,Eastern Africa,Developing regions,0
1981,Emigrants,Estonia,Europe,Northern Europe,Developed regions,0
1981,Emigrants,Ethiopia,Africa,Eastern Africa,Developing regions,25
1981,Emigrants,Faeroe Islands,Europe,Northern Europe,Developed regions,0
1981,Emigrants,Falkland Islands (Malvinas),Latin America and the Caribbean,South America,Developing regions,20
1981,Emigrants,Fiji,Oceania,Melanesia,Developing regions,496
1981,Emigrants,Finland,Europe,Northern Europe,Developed regions,4
1981,Emigrants,France,Europe,Western Europe,Developed regions,113
1981,Emigrants,French Guiana,Latin America and the Caribbean,South America,Developing regions,0
1981,Emigrants,French Polynesia,Oceania,Polynesia,Developing regions,13
1981,Emigrants,Gabon,Africa,Middle Africa,Developing regions,0
1981,Emigrants,Gambia,Africa,Western Africa,Developing regions,3
1981,Emigrants,Georgia,Asia,Western Asia,Developing regions,0
1981,Emigrants,Germany,Europe,Western Europe,Developed regions,160
1981,Emigrants,Ghana,Africa,Western Africa,Developing regions,0
1981,Emigrants,Gibraltar,Europe,Southern Europe,Developed regions,0
1981,Emigrants,Greece,Europe,Southern Europe,Developed regions,61
1981,Emigrants,Greenland,Northern America,Northern America,Developed regions,0
1981,Emigrants,Grenada,Latin America and the Caribbean,Caribbean,Developing regions,0
1981,Emigrants,Guadeloupe,Latin America and the Caribbean,Caribbean,Developing regions,0
1981,Emigrants,Guam,Oceania,Micronesia,Developing regions,7
1981,Emigrants,Guatemala,Latin America and the Caribbean,Central America,Developing regions,0
1981,Emigrants,Guinea,Africa,Western Africa,Developing regions,0
1981,Emigrants,Guinea-Bissau,Africa,Western Africa,Developing regions,0
1981,Emigrants,Guyana,Latin America and the Caribbean,South America,Developing regions,0
1981,Emigrants,Haiti,Latin America and the Caribbean,Caribbean,Developing regions,1
1981,Emigrants,Holy See,Europe,Southern Europe,Developed regions,0
1981,Emigrants,Honduras,Latin America and the Caribbean,Central America,Developing regions,0
1981,Emigrants,Hungary,Europe,Eastern Europe,Developed regions,0
1981,Emigrants,Iceland,Europe,Northern Europe,Developed regions,2
1981,Emigrants,India,Asia,Southern Asia,Developing regions,141
1981,Emigrants,Indonesia,Asia,South-Eastern Asia,Developing regions,143
1981,Emigrants,Iran (Islamic Republic of),Asia,Southern Asia,Developing regions,2
1981,Emigrants,Iraq,Asia,Western Asia,Developing regions,14
1981,Emigrants,Ireland,Europe,Northern Europe,Developed regions,59
1981,Emigrants,Israel,Asia,Western Asia,Developing regions,56
1981,Emigrants,Italy,Europe,Southern Europe,Developed regions,89
1981,Emigrants,Jamaica,Latin America and the Caribbean,Caribbean,Developing regions,6
1981,Emigrants,Japan,Asia,Eastern Asia,Developed regions,204
1981,Emigrants,Jordan,Asia,Western Asia,Developing regions,5
1981,Emigrants,Kazakhstan,Asia,Central Asia,Developing regions,0
1981,Emigrants,Kenya,Africa,Eastern Africa,Developing regions,22
1981,Emigrants,Kiribati,Oceania,Micronesia,Developing regions,21
1981,Emigrants,Kuwait,Asia,Western Asia,Developing regions,3
1981,Emigrants,Kyrgyzstan,Asia,Central Asia,Developing regions,0
1981,Emigrants,Lao People's Democratic Republic,Asia,South-Eastern Asia,Developing regions,0
1981,Emigrants,Latvia,Europe,Northern Europe,Developed regions,0
1981,Emigrants,Lebanon,Asia,Western Asia,Developing regions,4
1981,Emigrants,Lesotho,Africa,Southern Africa,Developing regions,5
1981,Emigrants,Liberia,Africa,Western Africa,Developing regions,2
1981,Emigrants,Libya,Africa,Northern Africa,Developing regions,5
1981,Emigrants,Liechtenstein,Europe,Western Europe,Developed regions,0
1981,Emigrants,Lithuania,Europe,Northern Europe,Developed regions,0
1981,Emigrants,Luxembourg,Europe,Western Europe,Developed regions,0
1981,Emigrants,Madagascar,Africa,Eastern Africa,Developing regions,0
1981,Emigrants,Malawi,Africa,Eastern Africa,Developing regions,8
1981,Emigrants,Malaysia,Asia,South-Eastern Asia,Developing regions,621
1981,Emigrants,Maldives,Asia,Southern Asia,Developing regions,2
1981,Emigrants,Mali,Africa,Western Africa,Developing regions,0
1981,Emigrants,Malta,Europe,Southern Europe,Developed regions,0
1981,Emigrants,Marshall Islands,Oceania,Micronesia,Developing regions,0
1981,Emigrants,Martinique,Latin America and the Caribbean,Caribbean,Developing regions,0
1981,Emigrants,Mauritania,Africa,Western Africa,Developing regions,0
1981,Emigrants,Mauritius,Africa,Eastern Africa,Developing regions,2
1981,Emigrants,Mayotte,Africa,Eastern Africa,Developing regions,0
1981,Emigrants,Mexico,Latin America and the Caribbean,Central America,Developing regions,14
1981,Emigrants,Micronesia (Federated States of),Oceania,Micronesia,Developing regions,14
1981,Emigrants,Monaco,Europe,Western Europe,Developed regions,0
1981,Emigrants,Mongolia,Asia,Eastern Asia,Developing regions,0
1981,Emigrants,Montenegro,Europe,Southern Europe,Developed regions,0
1981,Emigrants,Montserrat,Latin America and the Caribbean,Caribbean,Developing regions,0
1981,Emigrants,Morocco,Africa,Northern Africa,Developing regions,1
1981,Emigrants,Mozambique,Africa,Eastern Africa,Developing regions,0
1981,Emigrants,Myanmar,Asia,South-Eastern Asia,Developing regions,2
1981,Emigrants,Namibia,Africa,Southern Africa,Developing regions,0
1981,Emigrants,Nauru,Oceania,Micronesia,Developing regions,60
1981,Emigrants,Nepal,Asia,Southern Asia,Developing regions,15
1981,Emigrants,Netherlands,Europe,Western Europe,Developed regions,342
1981,Emigrants,New Caledonia,Oceania,Melanesia,Developing regions,28
1981,Emigrants,Nicaragua,Latin America and the Caribbean,Central America,Developing regions,0
1981,Emigrants,Niger,Africa,Western Africa,Developing regions,1
